LATITUDE,LONGITUDE,DATE(IST),AIR_TEMPERATURE,SOIL_TEMPERATURE,SOIL_MOISTURE,RAINFALL
22.363056,80.58278,11/3/2014,16.6,20.4,0.0,2.0
22.363056,80.58278,12/3/2014,16.75,20.4,0.0,4.0
22.363056,80.58278,13/3/2014,17.85,20.6,0.0,4.0
22.363056,80.58278,14/3/2014,18.15,21.1,0.0,4.0
22.363056,80.58278,15/3/2014,17.3,21.1,0.0,4.0
22.363056,80.58278,16/3/2014,16.15,20.9,0.0,4.0
22.363056,80.58278,17/3/2014,16.6,21.4,0.0,4.0
22.363056,80.58278,18/3/2014,15.85,21.1,0.0,4.0
22.363056,80.58278,19/3/2014,18.0,21.7,0.0,4.0
22.363056,80.58278,20/3/2014,16.05,21.2,0.0,4.0
22.363056,80.58278,21/3/2014,14.35,20.4,0.0,4.0
22.363056,80.58278,22/3/2014,14.6,20.4,0.0,4.0
22.363056,80.58278,23/3/2014,14.7,20.5,0.0,4.0
22.363056,80.58278,24/3/2014,15.45,21.1,0.0,4.0
22.363056,80.58278,25/3/2014,21.35,22.9,0.0,4.0
22.363056,80.58278,26/3/2014,19.1,22.6,0.0,4.0
22.363056,80.58278,27/3/2014,19.55,23.3,0.0,4.0
22.363056,80.58278,28/3/2014,21.25,24.5,0.0,4.0
22.363056,80.58278,29/3/2014,21.65,24.6,0.0,4.0
22.363056,80.58278,30/3/2014,18.45,23.1,0.0,4.0
22.363056,80.58278,31/3/2014,17.65,22.7,0.0,4.0
22.363056,80.58278,1/4/2014,17.8,22.9,0.0,4.0
22.363056,80.58278,2/4/2014,16.85,22.4,0.0,4.0
22.363056,80.58278,3/4/2014,16.8,22.5,0.0,4.0
22.363056,80.58278,4/4/2014,17.0,22.7,0.0,4.0
22.363056,80.58278,5/4/2014,15.9,22.2,0.0,4.0
22.363056,80.58278,6/4/2014,17.4,22.9,0.0,4.0
22.363056,80.58278,7/4/2014,19.1,23.8,0.0,4.0
22.363056,80.58278,8/4/2014,19.65,24.2,0.0,4.0
22.363056,80.58278,9/4/2014,22.15,25.3,0.0,4.0
22.363056,80.58278,10/4/2014,28.55,24.5,0.0,4.0
22.363056,80.58278,11/4/2014,16.1,22.8,0.0,4.0
22.363056,80.58278,12/4/2014,16.75,22.9,0.0,4.0
22.363056,80.58278,13/4/2014,17.75,23.1,0.0,4.0
22.363056,80.58278,14/4/2014,21.5,24.3,0.0,4.0
22.363056,80.58278,15/4/2014,22.55,25.5,0.0,4.0
22.363056,80.58278,16/4/2014,26.0,26.4,0.0,4.0
22.363056,80.58278,17/4/2014,20.8,25.2,0.0,4.0
22.363056,80.58278,18/4/2014,26.0,25.9,0.0,4.0
22.363056,80.58278,19/4/2014,25.45,27.3,0.0,4.0
22.363056,80.58278,20/4/2014,21.3,25.9,0.0,4.0
22.363056,80.58278,21/4/2014,20.4,25.3,0.0,4.0
22.363056,80.58278,22/4/2014,20.95,25.7,0.0,4.0
22.363056,80.58278,23/4/2014,19.15,24.7,0.0,4.0
22.363056,80.58278,24/4/2014,21.0,25.8,0.0,4.0
22.363056,80.58278,25/4/2014,19.9,25.5,0.0,4.0
22.363056,80.58278,26/4/2014,19.5,25.4,0.0,4.0
22.363056,80.58278,27/4/2014,20.4,25.9,0.0,4.0
22.363056,80.58278,28/4/2014,20.4,25.9,0.0,4.0
22.363056,80.58278,29/4/2014,22.25,26.9,0.0,4.0
22.363056,80.58278,30/4/2014,21.6,26.6,0.0,4.0
22.363056,80.58278,1/5/2014,21.7,26.8,0.0,4.0
22.363056,80.58278,2/5/2014,22.5,27.2,0.0,4.0
22.363056,80.58278,3/5/2014,20.75,-40.0,0.0,4.0
22.363056,80.58278,4/5/2014,21.85,26.7,0.0,4.0
22.363056,80.58278,5/5/2014,19.3,24.7,0.0,4.0
22.363056,80.58278,6/5/2014,26.7,27.1,0.0,4.0
22.363056,80.58278,14/5/2014,34.05,-40.0,0.0,4.0
22.363056,80.58278,19/5/2014,33.7,29.4,0.0,4.0
22.363056,80.58278,20/5/2014,24.05,28.7,0.0,4.0
22.363056,80.58278,24/5/2014,38.35,39.4,0.0,4.0
22.363056,80.58278,25/5/2014,24.2,28.8,0.0,4.0
22.363056,80.58278,30/5/2014,41.75,39.6,0.0,4.0
22.363056,80.58278,31/5/2014,25.45,30.0,0.0,4.0
22.363056,80.58278,1/6/2014,27.25,29.8,0.0,4.0
22.363056,80.58278,2/6/2014,26.05,30.6,0.0,4.0
22.363056,80.58278,3/6/2014,36.3,35.2,0.0,4.0
22.363056,80.58278,4/6/2014,39.5,39.6,0.0,4.0
22.363056,80.58278,5/6/2014,40.75,39.5,0.0,4.0
22.363056,80.58278,6/6/2014,24.25,30.1,0.0,4.0
22.363056,80.58278,7/6/2014,26.0,31.0,0.0,4.0
22.363056,80.58278,8/6/2014,30.5,32.2,0.0,4.0
22.363056,80.58278,9/6/2014,28.45,31.7,0.0,4.0
22.363056,80.58278,10/6/2014,30.65,32.7,0.0,4.0
22.363056,80.58278,11/6/2014,30.1,32.5,0.0,4.0
22.363056,80.58278,12/6/2014,28.1,31.6,0.0,4.0
22.363056,80.58278,13/6/2014,23.45,29.2,0.0,4.0
22.363056,80.58278,14/6/2014,36.5,38.4,0.0,4.0
22.363056,80.58278,15/6/2014,22.85,26.6,0.0,4.0
22.363056,80.58278,23/6/2014,23.55,25.6,0.0,4.0
22.363056,80.58278,24/6/2014,24.85,26.7,0.0,4.0
22.363056,80.58278,25/6/2014,25.25,26.8,0.0,4.0
22.363056,80.58278,26/6/2014,23.4,26.2,0.0,4.0
22.363056,80.58278,27/6/2014,24.8,26.5,0.0,4.0
22.363056,80.58278,28/6/2014,22.3,24.9,0.0,4.0
22.363056,80.58278,29/6/2014,25.3,25.7,0.0,4.0
22.363056,80.58278,30/6/2014,25.65,26.4,0.0,4.0
22.363056,80.58278,1/7/2014,25.05,27.0,0.0,4.0
22.363056,80.58278,2/7/2014,24.35,26.8,0.0,4.0
22.363056,80.58278,3/7/2014,24.5,27.0,0.0,4.0
22.363056,80.58278,4/7/2014,24.3,26.7,0.0,4.0
22.363056,80.58278,5/7/2014,24.65,26.6,0.0,4.0
22.363056,80.58278,6/7/2014,23.4,25.3,0.0,4.0
22.363056,80.58278,7/7/2014,23.4,25.2,0.0,4.0
22.363056,80.58278,8/7/2014,24.4,26.2,0.0,4.0
22.363056,80.58278,9/7/2014,25.45,26.7,0.0,4.0
22.363056,80.58278,10/7/2014,24.5,26.5,0.0,4.0
22.363056,80.58278,11/7/2014,25.55,27.0,0.0,4.0
22.363056,80.58278,12/7/2014,23.7,25.9,0.0,4.0
22.363056,80.58278,13/7/2014,25.05,26.5,0.0,4.0
22.363056,80.58278,14/7/2014,25.15,26.1,0.0,4.0
22.363056,80.58278,15/7/2014,23.8,24.3,0.0,5.0
22.363056,80.58278,16/7/2014,24.7,24.8,0.0,5.0
22.363056,80.58278,17/7/2014,24.7,24.8,0.0,5.0
22.363056,80.58278,18/7/2014,25.1,24.9,0.0,5.0
22.363056,80.58278,19/7/2014,25.25,24.9,0.0,5.0
22.363056,80.58278,20/7/2014,23.8,24.2,0.0,5.0
22.363056,80.58278,21/7/2014,24.45,23.4,0.0,5.0
22.363056,80.58278,22/7/2014,23.05,22.4,0.0,5.0
22.363056,80.58278,23/7/2014,21.4,22.4,0.0,5.0
22.363056,80.58278,24/7/2014,21.65,22.0,0.0,5.0
22.363056,80.58278,25/7/2014,21.85,21.9,0.0,5.0
22.363056,80.58278,26/7/2014,22.7,22.4,0.0,5.0
22.363056,80.58278,27/7/2014,23.3,22.8,0.0,5.0
22.363056,80.58278,28/7/2014,24.4,23.8,0.0,5.0
22.363056,80.58278,29/7/2014,23.85,24.0,0.0,5.0
22.363056,80.58278,30/7/2014,24.7,24.3,0.0,5.0
22.363056,80.58278,31/7/2014,24.4,24.3,0.0,5.0
22.363056,80.58278,1/8/2014,24.45,24.0,0.0,5.0
22.363056,80.58278,2/8/2014,24.2,24.1,0.0,5.0
22.363056,80.58278,3/8/2014,24.35,24.1,0.0,5.0
22.363056,80.58278,4/8/2014,24.5,23.8,0.0,5.0
22.363056,80.58278,5/8/2014,23.75,23.2,0.0,5.0
22.363056,80.58278,6/8/2014,22.1,21.8,0.0,5.0
22.363056,80.58278,7/8/2014,22.85,22.4,0.0,5.0
22.363056,80.58278,8/8/2014,23.95,22.9,0.0,5.0
22.363056,80.58278,9/8/2014,23.6,23.4,0.0,5.0
22.363056,80.58278,14/2/2015,39.25,4.4,0.0,10.0
22.363056,80.58278,21/10/2015,25.65,8.5,8.5,8.0
22.363056,80.58278,22/10/2015,20.8,8.4,8.4,8.0
22.363056,80.58278,23/10/2015,18.4,8.4,8.4,2.0
22.363056,80.58278,24/10/2015,18.0,7.7,7.7,2.0
22.363056,80.58278,25/10/2015,20.85,7.4,7.4,2.0
22.363056,80.58278,26/10/2015,17.5,7.0,7.0,2.0
22.363056,80.58278,27/10/2015,21.3,7.3,7.3,2.0
22.363056,80.58278,8/11/2015,20.05,6.4,6.4,2.0
22.363056,80.58278,9/11/2015,17.2,6.4,6.4,2.0
22.363056,80.58278,10/11/2015,17.7,6.3,6.3,2.0
22.363056,80.58278,11/11/2015,17.95,6.3,6.3,2.0
22.363056,80.58278,12/11/2015,15.2,6.2,6.2,2.0
22.363056,80.58278,13/11/2015,15.2,6.2,6.2,2.0
22.363056,80.58278,14/11/2015,13.95,6.1,6.1,2.0
22.363056,80.58278,15/11/2015,14.45,6.0,6.0,2.0
22.363056,80.58278,16/11/2015,14.95,5.9,5.9,2.0
22.363056,80.58278,17/11/2015,14.6,5.9,5.9,2.0
22.363056,80.58278,18/11/2015,14.95,5.8,5.8,2.0
22.363056,80.58278,19/11/2015,13.8,5.7,5.8,2.0
22.363056,80.58278,20/11/2015,12.8,5.7,5.7,2.0
22.363056,80.58278,21/11/2015,10.3,5.6,5.6,2.0
22.363056,80.58278,22/11/2015,13.45,5.6,5.6,2.0
22.363056,80.58278,23/11/2015,13.6,5.6,5.6,2.0
22.363056,80.58278,24/11/2015,14.2,5.5,5.5,2.0
22.363056,80.58278,25/11/2015,14.25,5.5,5.5,2.0
22.363056,80.58278,26/11/2015,13.65,5.4,5.4,2.0
22.363056,80.58278,27/11/2015,13.15,5.4,5.4,2.0
22.363056,80.58278,28/11/2015,14.95,5.4,5.4,2.0
22.363056,80.58278,29/11/2015,16.15,5.3,5.3,2.0
22.363056,80.58278,30/11/2015,14.4,5.3,5.3,2.0
22.363056,80.58278,1/12/2015,14.4,5.3,5.3,2.0
22.363056,80.58278,2/12/2015,14.65,5.3,5.3,2.0
22.363056,80.58278,3/12/2015,15.1,5.3,5.3,2.0
22.363056,80.58278,4/12/2015,14.8,5.3,5.3,2.0
22.363056,80.58278,5/12/2015,11.1,5.2,5.2,2.0
22.363056,80.58278,6/12/2015,8.8,5.2,5.2,2.0
22.363056,80.58278,7/12/2015,8.65,5.2,5.2,2.0
22.363056,80.58278,8/12/2015,9.3,5.2,5.2,2.0
22.363056,80.58278,9/12/2015,8.35,5.1,5.1,2.0
22.363056,80.58278,10/12/2015,9.45,5.1,5.1,2.0
22.363056,80.58278,11/12/2015,13.8,5.1,5.1,2.0
22.363056,80.58278,12/12/2015,16.6,5.1,5.1,2.0
22.363056,80.58278,13/12/2015,12.8,5.0,5.0,2.0
22.363056,80.58278,14/12/2015,14.7,5.0,5.0,2.0
22.363056,80.58278,15/12/2015,9.55,5.0,5.0,2.0
22.363056,80.58278,16/12/2015,6.5,4.9,4.9,2.0
22.363056,80.58278,17/12/2015,12.4,4.9,4.9,2.0
22.363056,80.58278,18/12/2015,13.85,4.8,4.8,2.0
22.363056,80.58278,19/12/2015,5.05,4.8,4.8,2.0
22.363056,80.58278,20/12/2015,8.1,4.8,4.8,2.0
22.363056,80.58278,21/12/2015,16.05,4.7,4.7,2.0
22.363056,80.58278,22/12/2015,15.05,4.8,4.8,2.0
22.363056,80.58278,23/12/2015,14.45,4.8,4.8,2.0
22.363056,80.58278,24/12/2015,12.3,4.8,4.8,2.0
22.363056,80.58278,25/12/2015,4.3,4.7,4.7,2.0
22.363056,80.58278,26/12/2015,3.3,4.7,4.7,2.0
22.363056,80.58278,27/12/2015,5.1,4.6,4.6,2.0
22.363056,80.58278,28/12/2015,6.4,4.6,4.6,2.0
22.363056,80.58278,29/12/2015,7.3,4.5,4.5,2.0
22.363056,80.58278,30/12/2015,8.1,4.4,4.4,2.0
22.363056,80.58278,31/12/2015,10.55,4.4,4.4,2.0
22.363056,80.58278,1/1/2016,10.7,4.4,4.4,2.0
22.363056,80.58278,2/1/2016,12.75,4.3,4.3,2.0
22.363056,80.58278,3/1/2016,8.95,4.3,4.3,2.0
22.363056,80.58278,4/1/2016,7.85,4.2,4.2,2.0
22.363056,80.58278,5/1/2016,7.9,4.2,4.2,2.0
22.363056,80.58278,6/1/2016,8.6,4.1,4.1,2.0
22.363056,80.58278,7/1/2016,10.55,4.1,4.1,2.0
22.363056,80.58278,8/1/2016,10.6,4.1,4.1,2.0
22.363056,80.58278,9/1/2016,11.45,4.0,4.0,2.0
22.363056,80.58278,10/1/2016,8.75,4.0,4.0,2.0
22.363056,80.58278,11/1/2016,6.85,3.9,3.9,2.0
22.363056,80.58278,12/1/2016,5.65,3.9,3.9,2.0
22.363056,80.58278,13/1/2016,8.2,3.8,3.8,2.0
22.363056,80.58278,14/1/2016,10.8,3.8,3.8,2.0
22.363056,80.58278,15/1/2016,11.0,3.8,3.8,2.0
22.363056,80.58278,16/1/2016,11.8,3.8,3.8,2.0
22.363056,80.58278,17/1/2016,16.1,3.8,3.8,2.0
22.363056,80.58278,18/1/2016,16.0,5.8,5.8,2.0
22.363056,80.58278,19/1/2016,14.45,5.4,5.4,2.0
22.363056,80.58278,20/1/2016,16.2,6.0,6.0,2.0
22.363056,80.58278,21/1/2016,7.85,5.3,5.3,2.0
22.363056,80.58278,22/1/2016,5.35,5.0,5.0,2.0
22.363056,80.58278,23/1/2016,3.15,4.9,4.9,2.0
22.363056,80.58278,24/1/2016,3.75,4.7,4.7,2.0
22.363056,80.58278,25/1/2016,6.0,4.6,4.6,2.0
22.363056,80.58278,26/1/2016,7.4,4.6,4.6,2.0
22.363056,80.58278,27/1/2016,12.1,4.5,4.5,2.0
22.363056,80.58278,28/1/2016,9.3,4.4,4.4,2.0
22.363056,80.58278,29/1/2016,9.45,4.3,4.3,2.0
22.363056,80.58278,30/1/2016,11.2,4.2,4.2,2.0
22.363056,80.58278,31/1/2016,11.4,4.1,4.1,2.0
22.363056,80.58278,1/2/2016,10.45,4.0,4.0,2.0
22.363056,80.58278,2/2/2016,12.45,4.0,4.0,2.0
22.363056,80.58278,3/2/2016,11.55,3.9,3.9,2.0
22.363056,80.58278,4/2/2016,8.45,3.8,3.8,2.0
22.363056,80.58278,5/2/2016,7.05,3.8,3.8,2.0
22.363056,80.58278,6/2/2016,8.25,3.7,3.7,2.0
22.363056,80.58278,7/2/2016,12.65,3.6,3.6,2.0
22.363056,80.58278,8/2/2016,15.8,3.6,3.6,2.0
22.363056,80.58278,9/2/2016,8.6,3.6,3.6,2.0
22.363056,80.58278,10/2/2016,10.2,3.5,3.6,2.0
22.363056,80.58278,11/2/2016,17.5,3.5,3.5,2.0
22.363056,80.58278,12/2/2016,11.35,3.6,3.6,2.0
22.363056,80.58278,13/2/2016,13.65,3.6,3.6,2.0
22.363056,80.58278,14/2/2016,15.35,3.6,3.6,2.0
22.363056,80.58278,15/2/2016,15.55,3.5,3.5,2.0
22.363056,80.58278,16/2/2016,17.35,3.5,3.5,2.0
22.363056,80.58278,17/2/2016,17.55,3.5,3.5,2.0
22.363056,80.58278,18/2/2016,17.1,3.4,3.4,2.0
22.363056,80.58278,19/2/2016,16.8,3.4,3.4,2.0
22.363056,80.58278,20/2/2016,15.0,3.3,3.3,2.0
22.363056,80.58278,21/2/2016,17.3,3.3,3.3,2.0
22.363056,80.58278,22/2/2016,17.3,3.2,3.2,2.0
22.363056,80.58278,23/2/2016,14.65,3.1,3.1,2.0
22.363056,80.58278,24/2/2016,12.4,3.1,3.1,2.0
22.363056,80.58278,25/2/2016,15.75,3.1,3.1,2.0
22.363056,80.58278,26/2/2016,20.0,3.1,3.1,2.0
22.363056,80.58278,27/2/2016,17.05,3.1,3.1,2.0
22.363056,80.58278,28/2/2016,16.0,3.3,3.3,2.0
22.363056,80.58278,29/2/2016,14.4,3.4,3.4,2.0
22.363056,80.58278,1/3/2016,18.15,3.4,3.4,2.0
22.363056,80.58278,2/3/2016,14.35,3.2,3.2,2.0
22.363056,80.58278,3/3/2016,15.05,3.1,3.1,2.0
22.363056,80.58278,4/3/2016,16.45,3.0,3.0,2.0
22.363056,80.58278,5/3/2016,16.7,3.0,3.0,2.0
22.363056,80.58278,6/3/2016,15.9,3.0,3.0,2.0
22.363056,80.58278,7/3/2016,18.65,7.5,7.4,3.0
22.363056,80.58278,8/3/2016,19.4,6.0,6.0,3.0
22.363056,80.58278,9/3/2016,19.8,5.5,5.5,3.0
22.363056,80.58278,10/3/2016,19.5,5.3,5.3,3.0
22.363056,80.58278,11/3/2016,18.45,5.1,5.1,3.0
22.363056,80.58278,12/3/2016,17.35,5.0,5.0,3.0
22.363056,80.58278,13/3/2016,20.9,4.8,4.8,3.0
22.363056,80.58278,14/3/2016,19.8,5.2,5.2,3.0
22.363056,80.58278,15/3/2016,18.45,5.0,5.0,3.0
22.363056,80.58278,16/3/2016,16.45,4.8,4.8,3.0
22.363056,80.58278,17/3/2016,15.4,4.7,4.7,3.0
22.363056,80.58278,18/3/2016,19.2,4.6,4.6,3.0
22.363056,80.58278,19/3/2016,19.1,4.5,4.5,3.0
22.363056,80.58278,20/3/2016,16.75,4.3,4.3,3.0
22.363056,80.58278,21/3/2016,16.3,4.2,4.2,3.0
22.363056,80.58278,22/3/2016,15.95,4.0,4.0,3.0
22.363056,80.58278,23/3/2016,13.9,3.8,3.8,3.0
22.363056,80.58278,24/3/2016,11.45,3.6,3.6,3.0
22.363056,80.58278,25/3/2016,14.3,3.5,3.5,3.0
22.363056,80.58278,26/3/2016,16.65,3.3,3.3,3.0
22.363056,80.58278,27/3/2016,19.35,3.2,3.2,3.0
22.363056,80.58278,28/3/2016,19.3,6.2,6.2,3.0
22.363056,80.58278,29/3/2016,19.6,5.0,5.0,3.0
22.363056,80.58278,30/3/2016,19.35,4.7,4.7,3.0
22.363056,80.58278,31/3/2016,17.1,4.5,4.5,3.0
22.363056,80.58278,1/4/2016,17.85,4.3,4.3,3.0
22.363056,80.58278,2/4/2016,18.1,4.1,4.1,3.0
22.363056,80.58278,3/4/2016,17.9,3.8,3.8,3.0
22.363056,80.58278,4/4/2016,20.6,3.6,3.6,3.0
22.363056,80.58278,5/4/2016,24.4,3.4,3.4,3.0
22.363056,80.58278,6/4/2016,29.65,3.3,3.3,3.0
22.363056,80.58278,7/4/2016,20.75,3.4,3.4,3.0
22.363056,80.58278,8/4/2016,20.6,3.8,3.8,3.0
22.363056,80.58278,9/4/2016,21.95,3.9,3.9,4.0
22.363056,80.58278,10/4/2016,20.3,6.4,6.4,4.0
22.363056,80.58278,11/4/2016,24.2,5.4,5.4,4.0
22.363056,80.58278,12/4/2016,21.8,5.1,5.1,4.0
22.363056,80.58278,13/4/2016,20.4,4.8,4.8,4.0
22.363056,80.58278,14/4/2016,17.8,4.6,4.6,4.0
22.363056,80.58278,15/4/2016,19.2,4.4,4.4,4.0
22.363056,80.58278,16/4/2016,20.35,4.1,4.1,4.0
22.363056,80.58278,17/4/2016,21.25,3.8,3.8,4.0
22.363056,80.58278,18/4/2016,18.85,3.6,3.6,4.0
22.363056,80.58278,19/4/2016,20.95,3.3,3.3,4.0
22.363056,80.58278,20/4/2016,20.15,3.2,3.2,4.0
22.363056,80.58278,21/4/2016,24.55,3.1,3.1,4.0
22.363056,80.58278,22/4/2016,22.35,3.0,3.0,4.0
22.363056,80.58278,23/4/2016,20.9,2.9,2.9,4.0
22.363056,80.58278,24/4/2016,21.95,2.9,2.9,4.0
22.363056,80.58278,25/4/2016,20.0,2.8,2.8,4.0
22.363056,80.58278,26/4/2016,23.1,2.8,2.8,4.0
22.363056,80.58278,27/4/2016,23.05,2.8,2.8,4.0
22.363056,80.58278,28/4/2016,25.1,2.8,2.8,4.0
22.363056,80.58278,29/4/2016,24.4,2.8,2.8,4.0
22.363056,80.58278,30/4/2016,24.55,2.8,2.8,4.0
22.363056,80.58278,1/5/2016,21.65,2.7,2.7,4.0
22.363056,80.58278,2/5/2016,21.05,2.7,2.7,4.0
22.363056,80.58278,3/5/2016,26.85,2.7,2.7,4.0
22.363056,80.58278,4/5/2016,24.95,2.7,2.7,4.0
22.363056,80.58278,5/5/2016,24.75,3.2,3.2,4.0
22.363056,80.58278,6/5/2016,25.25,5.2,5.2,4.0
22.363056,80.58278,7/5/2016,24.9,4.6,4.6,4.0
22.363056,80.58278,8/5/2016,21.5,4.3,4.3,4.0
22.363056,80.58278,9/5/2016,20.9,4.0,4.0,4.0
22.363056,80.58278,10/5/2016,23.6,3.8,3.8,4.0
22.363056,80.58278,11/5/2016,23.35,3.4,3.4,4.0
22.363056,80.58278,12/5/2016,23.95,3.2,3.2,4.0
22.363056,80.58278,13/5/2016,26.05,3.0,3.0,4.0
22.363056,80.58278,14/5/2016,25.15,2.9,2.9,4.0
22.363056,80.58278,15/5/2016,24.4,2.8,2.8,4.0
22.363056,80.58278,20/5/2016,29.3,2.7,2.7,4.0
22.363056,80.58278,21/5/2016,28.25,2.8,2.8,4.0
22.363056,80.58278,22/5/2016,27.4,2.8,2.8,4.0
22.363056,80.58278,23/5/2016,24.5,2.8,2.8,4.0
22.363056,80.58278,24/5/2016,26.2,2.8,2.8,4.0
22.363056,80.58278,25/5/2016,24.95,2.8,2.8,4.0
22.363056,80.58278,26/5/2016,23.65,0.0,0.0,4.0
22.363056,80.58278,27/5/2016,26.05,0.0,0.0,4.0
22.363056,80.58278,28/5/2016,26.3,0.0,0.0,4.0
22.363056,80.58278,29/5/2016,26.45,0.0,0.0,4.0
22.363056,80.58278,5/6/2016,34.75,0.0,0.0,4.0
23.915556,81.10306,17/1/2013,31.15,23.8,0.0,0.0
23.915556,81.10306,18/1/2013,13.7,17.4,0.0,0.0
23.915556,81.10306,19/1/2013,18.0,17.3,0.0,0.0
23.915556,81.10306,20/1/2013,12.4,15.7,0.0,0.0
23.915556,81.10306,21/1/2013,4.05,13.6,0.0,0.0
23.915556,81.10306,22/1/2013,4.5,12.8,0.0,0.0
23.915556,81.10306,23/1/2013,5.25,12.9,0.0,0.0
23.915556,81.10306,24/1/2013,6.75,13.1,0.0,0.0
23.915556,81.10306,25/1/2013,5.3,12.8,0.0,0.0
23.915556,81.10306,26/1/2013,5.75,12.8,0.0,0.0
23.915556,81.10306,27/1/2013,4.55,12.6,0.0,0.0
23.915556,81.10306,28/1/2013,6.85,12.9,0.0,0.0
23.915556,81.10306,29/1/2013,4.85,12.6,0.0,0.0
23.915556,81.10306,30/1/2013,5.8,13.1,0.0,0.0
23.915556,81.10306,31/1/2013,8.35,14.0,0.0,0.0
23.915556,81.10306,1/2/2013,12.1,15.4,0.0,0.0
23.915556,81.10306,2/2/2013,9.1,15.1,0.0,0.0
23.915556,81.10306,3/2/2013,9.9,15.3,0.0,0.0
23.915556,81.10306,4/2/2013,9.85,15.5,0.0,0.0
23.915556,81.10306,5/2/2013,14.7,17.0,0.0,0.0
23.915556,81.10306,6/2/2013,16.5,18.5,0.0,0.0
23.915556,81.10306,7/2/2013,19.95,19.4,0.0,0.0
23.915556,81.10306,8/2/2013,20.1,19.8,0.0,0.0
23.915556,81.10306,9/2/2013,8.3,16.0,0.0,0.0
23.915556,81.10306,10/2/2013,7.55,15.6,0.0,0.0
23.915556,81.10306,11/2/2013,11.55,16.6,0.0,0.0
23.915556,81.10306,12/2/2013,22.25,18.8,0.0,0.0
23.915556,81.10306,13/2/2013,13.3,17.8,0.0,0.0
23.915556,81.10306,14/2/2013,22.7,18.5,0.0,0.0
23.915556,81.10306,15/2/2013,17.2,19.0,0.0,0.0
23.915556,81.10306,16/2/2013,15.6,17.9,0.0,5.0
23.915556,81.10306,17/2/2013,13.35,16.4,0.0,42.0
23.915556,81.10306,18/2/2013,11.8,16.9,0.0,42.0
23.915556,81.10306,19/2/2013,11.9,17.0,0.0,42.0
23.915556,81.10306,20/2/2013,12.75,17.5,0.0,42.0
23.915556,81.10306,21/2/2013,11.25,17.3,0.0,42.0
23.915556,81.10306,22/2/2013,11.5,17.5,0.0,42.0
23.915556,81.10306,23/2/2013,12.75,18.2,0.0,42.0
23.915556,81.10306,24/2/2013,16.85,18.7,0.0,42.0
23.915556,81.10306,25/2/2013,13.95,18.8,0.0,42.0
23.915556,81.10306,26/2/2013,13.3,18.8,0.0,42.0
23.915556,81.10306,27/2/2013,13.4,19.2,0.0,42.0
23.915556,81.10306,28/2/2013,16.4,20.2,0.0,42.0
23.915556,81.10306,1/3/2013,13.4,19.5,0.0,42.0
23.915556,81.10306,2/3/2013,10.25,18.4,0.0,42.0
23.915556,81.10306,3/3/2013,10.05,18.2,0.0,42.0
23.915556,81.10306,4/3/2013,11.45,18.3,0.0,42.0
23.915556,81.10306,5/3/2013,11.8,16.6,0.0,42.0
23.915556,81.10306,6/3/2013,11.8,16.2,0.0,42.0
23.915556,81.10306,7/3/2013,12.15,16.6,0.0,42.0
23.915556,81.10306,8/3/2013,12.85,17.1,0.0,42.0
23.915556,81.10306,9/3/2013,13.6,17.6,0.0,42.0
23.915556,81.10306,10/3/2013,13.05,17.5,0.0,42.0
23.915556,81.10306,11/3/2013,34.3,27.7,0.0,42.0
23.915556,81.10306,12/3/2013,17.05,18.8,0.0,42.0
23.915556,81.10306,13/3/2013,27.7,22.4,0.0,42.0
23.915556,81.10306,14/3/2013,18.55,20.3,0.0,42.0
23.915556,81.10306,15/3/2013,20.3,20.5,0.0,50.0
23.915556,81.10306,16/3/2013,19.05,20.2,0.0,50.0
23.915556,81.10306,17/3/2013,17.2,19.2,0.0,54.0
23.915556,81.10306,18/3/2013,17.0,20.0,0.0,58.0
23.915556,81.10306,19/3/2013,15.5,19.0,0.0,58.0
23.915556,81.10306,20/3/2013,16.3,19.5,0.0,58.0
23.915556,81.10306,21/3/2013,18.1,20.9,0.0,58.0
23.915556,81.10306,22/3/2013,18.75,21.9,0.0,58.0
23.915556,81.10306,23/3/2013,18.9,21.9,0.0,58.0
23.915556,81.10306,24/3/2013,24.1,22.2,0.0,58.0
23.915556,81.10306,25/3/2013,22.1,22.5,0.0,58.0
23.915556,81.10306,26/3/2013,19.6,22.2,0.0,58.0
23.915556,81.10306,30/3/2013,32.1,29.1,0.0,58.0
23.915556,81.10306,31/3/2013,19.2,21.2,0.0,58.0
23.915556,81.10306,1/4/2013,16.75,20.8,0.0,58.0
23.915556,81.10306,2/4/2013,17.75,21.6,0.0,58.0
23.915556,81.10306,3/4/2013,21.65,20.9,0.0,66.0
23.915556,81.10306,4/4/2013,25.8,22.2,0.0,66.0
23.915556,81.10306,5/4/2013,17.8,21.2,0.0,66.0
23.915556,81.10306,6/4/2013,15.35,20.0,0.0,66.0
23.915556,81.10306,7/4/2013,16.4,20.0,0.0,66.0
23.915556,81.10306,8/4/2013,17.7,21.1,0.0,66.0
23.915556,81.10306,9/4/2013,19.4,22.2,0.0,66.0
23.915556,81.10306,10/4/2013,20.05,22.9,0.0,66.0
23.915556,81.10306,11/4/2013,22.6,23.0,0.0,66.0
23.915556,81.10306,12/4/2013,22.4,23.7,0.0,66.0
23.915556,81.10306,13/4/2013,22.0,23.9,0.0,66.0
23.915556,81.10306,14/4/2013,27.45,25.4,0.0,66.0
23.915556,81.10306,15/4/2013,22.85,23.2,0.0,66.0
